time,h2_prod_kg,total_elec_cons_kw,grid_elec_cons_kw,solar_elec_cons_kw
2016-05-06 00:10:00,0.4778191784823895,143.34575354471684,143.34575354471684,0.0
2016-05-06 00:20:00,0.5249873061822273,157.4961918546682,157.4961918546682,0.0
2016-05-06 00:30:00,0.5721554338820652,171.64663016461958,171.64663016461958,0.0
2016-05-06 00:40:00,0.6193235615819032,185.79706847457095,185.79706847457095,0.0
2016-05-06 00:50:00,0.6664916892817411,199.94750678452232,199.94750678452232,0.0
2016-05-06 01:00:00,0.713659816981579,214.0979450944737,214.0979450944737,0.0
2016-05-06 01:10:00,0.7608279446814169,228.24838340442506,228.24838340442506,0.0
2016-05-06 01:20:00,0.7048750891418029,211.46252674254083,211.46252674254083,0.0
2016-05-06 01:30:00,0.6489222336021886,194.6766700806566,194.6766700806566,0.0
2016-05-06 01:40:00,0.5929693780625747,177.89081341877238,177.89081341877238,0.0
2016-05-06 01:50:00,0.5370165225229605,161.10495675688816,161.10495675688816,0.0
2016-05-06 02:00:00,0.48106366698334635,144.3191000950039,144.3191000950039,0.0
2016-05-06 02:10:00,0.4251108114437323,127.53324343311968,127.53324343311968,0.0
2016-05-06 02:20:00,0.3597349936646521,107.92049809939564,107.92049809939564,0.0
2016-05-06 02:30:00,0.29435917588557203,88.30775276567161,88.30775276567161,0.0
2016-05-06 02:40:00,0.22898335810649198,68.69500743194759,68.69500743194759,0.0
2016-05-06 02:50:00,0.16360754032741184,49.08226209822355,49.08226209822355,0.0
2016-05-06 03:00:00,0.09823172254833173,29.46951676449952,29.46951676449952,0.0
2016-05-06 03:10:00,0.032855904769251605,9.856771430775481,9.856771430775481,0.0
2016-05-06 03:20:00,0.047331992444402615,14.199597733320786,14.199597733320786,0.0
2016-05-06 03:30:00,0.06180808011955364,18.54242403586609,18.54242403586609,0.0
2016-05-06 03:40:00,0.07628416779470466,22.8852503384114,22.8852503384114,0.0
2016-05-06 03:50:00,0.09076025546985568,27.228076640956704,27.228076640956704,0.0
2016-05-06 04:00:00,0.1052363431450067,31.57090294350201,31.57090294350201,0.0
2016-05-06 04:10:00,0.11971243082015773,35.91372924604732,35.91372924604732,0.0
2016-05-06 04:20:00,0.11198564831629675,33.595694494889024,30.675694494889022,2.92
2016-05-06 04:30:00,0.10425886581243576,31.277659743730727,25.437659743730727,5.84
2016-05-06 04:40:00,0.09653208330857475,28.95962499257243,20.19962499257243,8.76
2016-05-06 04:50:00,0.08880530080471379,26.641590241414136,14.961590241414136,11.68
2016-05-06 05:00:00,0.0810785183008528,24.323555490255842,9.72355549025584,14.6
2016-05-06 05:10:00,0.07335173579699181,22.005520739097545,4.485520739097545,17.52
2016-05-06 05:20:00,0.16316839858686577,48.95051957605973,3.9205195760597307,45.029999999999994
2016-05-06 05:30:00,0.2529850613767397,75.89551841302192,3.3555184130219162,72.53999999999999
2016-05-06 05:40:00,0.34280172416661364,102.8405172499841,2.790517249984102,100.04999999999998
2016-05-06 05:50:00,0.4326183869564876,129.78551608694627,2.2255160869462878,127.55999999999997
2016-05-06 06:00:00,0.5224350497463616,156.73051492390846,1.6605149239084733,155.06999999999996
2016-05-06 06:10:00,0.6122517125362354,183.67551376087064,1.0955137608706593,182.57999999999998
2016-05-06 06:20:00,1.1589163642698186,347.6749092809456,2.044909280945646,345.63
2016-05-06 06:30:00,1.7055810160034017,511.6743048010205,2.9943048010206326,508.67999999999995
2016-05-06 06:40:00,2.252245667736985,675.6737003210956,3.943700321095619,671.7299999999999
2016-05-06 06:50:00,2.7989103194705685,839.6730958411705,4.893095841170606,834.78
2016-05-06 07:00:00,3.3455749712041514,1003.6724913612454,5.842491361245592,997.8299999999999
2016-05-06 07:10:00,3.8922396229377347,1167.6718868813205,6.791886881320579,1160.8799999999999
2016-05-06 07:20:00,4.040233702286781,1212.0701106860345,10.230110686034626,1201.84
2016-05-06 07:30:00,4.188227781635828,1256.4683344907485,13.668334490748673,1242.8
2016-05-06 07:40:00,4.336221860984875,1300.8665582954625,17.10655829546272,1283.76
2016-05-06 07:50:00,4.484215940333923,1345.2647821001767,20.544782100176768,1324.7199999999998
2016-05-06 08:00:00,4.632210019682969,1389.6630059048907,23.983005904890813,1365.6799999999998
2016-05-06 08:10:00,4.780204099032016,1434.0612297096047,27.42122970960486,1406.6399999999999
2016-05-06 08:20:00,5.506345319715134,1651.9035959145401,45.813595914540244,1606.09
2016-05-06 08:30:00,6.232486540398252,1869.7459621194755,64.20596211947563,1805.54
2016-05-06 08:40:00,6.95862776108137,2087.588328324411,82.598328324411,2004.99
2016-05-06 08:50:00,7.684768981764488,2305.4306945293465,100.99069452934638,2204.44
2016-05-06 09:00:00,8.410910202447607,2523.273060734282,119.38306073428177,2403.8900000000003
2016-05-06 09:10:00,9.137051423130725,2741.1154269392173,137.77542693921714,2603.34
2016-05-06 09:20:00,8.950134719350572,2685.0404158051715,124.19041580517137,2560.85
2016-05-06 09:30:00,8.76321801557042,2628.9654046711257,110.6054046711256,2518.36
2016-05-06 09:40:00,8.576301311790266,2572.8903935370795,97.02039353707983,2475.87
2016-05-06 09:50:00,8.389384608010113,2516.8153824030337,83.43538240303405,2433.3799999999997
2016-05-06 10:00:00,8.20246790422996,2460.740371268988,69.85037126898828,2390.89
2016-05-06 10:10:00,8.015551200449808,2404.665360134942,56.26536013494251,2348.3999999999996
2016-05-06 10:20:00,8.036051246601973,2410.815373980592,69.54537398059226,2341.2699999999995
